symbol,event_type,ex_date,record_date,pay_date,ratio,cash_amount
ABBV,dividend,2014-01-13,,,,0.4
ABBV,dividend,2014-04-11,,,,0.42
ABBV,dividend,2014-07-11,,,,0.42
ABBV,dividend,2014-10-10,,,,0.42
ABBV,dividend,2015-01-13,,,,0.49
ABBV,dividend,2015-04-13,,,,0.51
ABBV,dividend,2015-07-13,,,,0.51
ABBV,dividend,2015-10-13,,,,0.51
ABBV,dividend,2016-01-13,,,,0.57
ABBV,dividend,2016-04-13,,,,0.57
ABBV,dividend,2016-07-13,,,,0.57
ABBV,dividend,2016-10-12,,,,0.57
ABBV,dividend,2017-01-11,,,,0.64
ABBV,dividend,2017-04-11,,,,0.64
ABBV,dividend,2017-07-12,,,,0.64
ABBV,dividend,2017-10-12,,,,0.64
ABBV,dividend,2018-01-11,,,,0.71
ABBV,dividend,2018-04-12,,,,0.96
ABBV,dividend,2018-07-12,,,,0.96
ABBV,dividend,2018-10-12,,,,0.96
ABBV,dividend,2019-01-14,,,,1.07
ABBV,dividend,2019-04-12,,,,1.07
ABBV,dividend,2019-07-12,,,,1.07
ABBV,dividend,2019-10-11,,,,1.07
ABBV,dividend,2020-01-14,,,,1.18
ABBV,dividend,2020-04-14,,,,1.18
ABBV,dividend,2020-07-14,,,,1.18
ABBV,dividend,2020-10-14,,,,1.18
ABBV,dividend,2021-01-14,,,,1.3
ABBV,dividend,2021-04-14,,,,1.3
ABBV,dividend,2021-07-14,,,,1.3
ABBV,dividend,2021-10-14,,,,1.3
ABBV,dividend,2022-01-13,,,,1.41
ABBV,dividend,2022-04-13,,,,1.41
ABBV,dividend,2022-07-14,,,,1.41
ABBV,dividend,2022-10-13,,,,1.41
ABBV,dividend,2023-01-12,,,,1.48
ABBV,dividend,2023-04-13,,,,1.48
ABBV,dividend,2023-07-13,,,,1.48
ABBV,dividend,2023-10-12,,,,1.48
ABBV,dividend,2024-01-12,,,,1.55
ABBV,dividend,2024-04-12,,,,1.55
ABBV,dividend,2024-07-15,,,,1.55
ABBV,dividend,2024-10-15,,,,1.55
ABBV,dividend,2025-01-15,,,,1.64
ABBV,dividend,2025-04-15,,,,1.64
ABBV,dividend,2025-07-15,,,,1.64
ACN,dividend,2005-10-13,,,,0.3
ACN,dividend,2006-10-11,,,,0.35
ACN,dividend,2007-10-10,,,,0.42
ACN,dividend,2008-10-08,,,,0.5
ACN,dividend,2009-10-14,,,,0.75
ACN,dividend,2010-04-14,,,,0.375
ACN,dividend,2010-10-13,,,,0.45
ACN,dividend,2011-04-13,,,,0.45
ACN,dividend,2011-10-12,,,,0.675
ACN,dividend,2012-04-11,,,,0.675
ACN,dividend,2012-10-10,,,,0.81
ACN,dividend,2013-04-10,,,,0.81
ACN,dividend,2013-10-09,,,,0.93
ACN,dividend,2014-04-09,,,,0.93
ACN,dividend,2014-10-15,,,,1.02
ACN,dividend,2015-04-08,,,,1.02
ACN,dividend,2015-10-14,,,,1.1
ACN,dividend,2016-04-13,,,,1.1
ACN,dividend,2016-10-19,,,,1.21
ACN,dividend,2017-04-11,,,,1.21
ACN,dividend,2017-10-18,,,,1.33
ACN,dividend,2018-04-11,,,,1.33
ACN,dividend,2018-10-17,,,,1.46
ACN,dividend,2019-04-10,,,,1.46
ACN,dividend,2019-10-16,,,,0.8
ACN,dividend,2020-01-15,,,,0.8
ACN,dividend,2020-04-15,,,,0.8
ACN,dividend,2020-07-15,,,,0.8
ACN,dividend,2020-10-09,,,,0.88
ACN,dividend,2021-01-13,,,,0.88
ACN,dividend,2021-04-14,,,,0.88
ACN,dividend,2021-07-14,,,,0.88
ACN,dividend,2021-10-13,,,,0.97
ACN,dividend,2022-01-12,,,,0.97
ACN,dividend,2022-04-13,,,,0.97
ACN,dividend,2022-07-13,,,,0.97
ACN,dividend,2022-10-12,,,,1.12
ACN,dividend,2023-01-11,,,,1.12
ACN,dividend,2023-04-12,,,,1.12
ACN,dividend,2023-07-12,,,,1.12
ACN,dividend,2023-10-11,,,,1.29
ACN,dividend,2024-01-17,,,,1.29
ACN,dividend,2024-04-10,,,,1.29
ACN,dividend,2024-07-11,,,,1.29
ACN,dividend,2024-10-10,,,,1.48
ACN,dividend,2025-01-16,,,,1.48
ACN,dividend,2025-04-10,,,,1.48
ACN,dividend,2025-07-10,,,,1.48
ADBE,dividend,1990-01-08,,,,0.003125
ADBE,dividend,1990-03-26,,,,0.00375
ADBE,dividend,1990-07-02,,,,0.00375
ADBE,dividend,1990-09-14,,,,0.00025
ADBE,dividend,1991-01-09,,,,0.00025
ADBE,dividend,1991-03-22,,,,0.005
ADBE,dividend,1991-06-26,,,,0.005
ADBE,dividend,1991-09-25,,,,0.005
ADBE,dividend,1992-01-09,,,,0.005
ADBE,dividend,1992-03-23,,,,0.005
ADBE,dividend,1992-06-23,,,,0.005
ADBE,dividend,1992-09-24,,,,0.005
ADBE,dividend,1993-01-19,,,,0.005
ADBE,dividend,1993-03-26,,,,0.00625
ADBE,dividend,1993-06-23,,,,0.00625
ADBE,dividend,1993-10-01,,,,0.00625
ADBE,dividend,1994-01-21,,,,0.00625
ADBE,dividend,1994-03-28,,,,0.00625
ADBE,dividend,1994-06-30,,,,0.00625
ADBE,dividend,1994-09-29,,,,0.00625
ADBE,dividend,1995-01-12,,,,0.00625
ADBE,dividend,1995-03-31,,,,0.00625
ADBE,dividend,1995-07-05,,,,0.00625
ADBE,dividend,1995-10-04,,,,0.00625
ADBE,dividend,1996-01-17,,,,0.00625
ADBE,dividend,1996-04-02,,,,0.00625
ADBE,dividend,1996-07-03,,,,0.00625
ADBE,dividend,1996-09-30,,,,0.00625
ADBE,dividend,1997-01-14,,,,0.00625
ADBE,dividend,1997-03-27,,,,0.00625
ADBE,dividend,1997-07-02,,,,0.00625
ADBE,dividend,1997-07-29,,,,0.00625
ADBE,dividend,1997-09-29,,,,0.00625
ADBE,dividend,1997-12-30,,,,0.00225
ADBE,dividend,1998-04-01,,,,0.00225
ADBE,dividend,1998-07-01,,,,0.00225
ADBE,dividend,1998-09-21,,,,0.00625
ADBE,dividend,1998-12-23,,,,0.00625
ADBE,dividend,1999-03-29,,,,0.00625
ADBE,dividend,1999-06-29,,,,0.00625
ADBE,dividend,1999-09-24,,,,0.00625
ADBE,dividend,1999-12-23,,,,0.00625
ADBE,dividend,2000-03-23,,,,0.00625
ADBE,dividend,2000-06-30,,,,0.00625
ADBE,dividend,2000-09-28,,,,0.00625
ADBE,dividend,2001-01-02,,,,0.0065
ADBE,dividend,2001-03-22,,,,0.0065
ADBE,dividend,2001-06-22,,,,0.0065
ADBE,dividend,2001-09-21,,,,0.0065
ADBE,dividend,2001-12-31,,,,0.0065
ADBE,dividend,2002-03-21,,,,0.0065
ADBE,dividend,2002-06-21,,,,0.0065
ADBE,dividend,2002-09-20,,,,0.0065
ADBE,dividend,2003-01-07,,,,0.0065
ADBE,dividend,2003-03-20,,,,0.0065
ADBE,dividend,2003-06-19,,,,0.0065
ADBE,dividend,2003-09-19,,,,0.0065
ADBE,dividend,2004-01-07,,,,0.0065
ADBE,dividend,2004-03-26,,,,0.0065
ADBE,dividend,2004-06-25,,,,0.0065
ADBE,dividend,2004-09-24,,,,0.0065
ADBE,dividend,2004-12-23,,,,0.0065
ADBE,dividend,2005-03-24,,,,0.0065
ADBE,split,1987-03-12,,,2.0,
ADBE,split,1988-11-23,,,2.0,
ADBE,split,1993-08-11,,,2.0,
ADBE,split,1999-10-27,,,2.0,
ADBE,split,2000-10-25,,,2.0,
ADBE,split,2005-05-24,,,2.0,
AMD,split,1980-10-24,,,2.0,
AMD,split,1982-10-28,,,1.5,
AMD,split,1983-08-23,,,2.0,
AMD,split,2000-08-22,,,2.0,
AES,dividend,1992-09-02,,,,0.016181
AES,dividend,1993-02-23,,,,0.024272
AES,dividend,1993-07-19,,,,0.040453
AES,dividend,1993-11-04,,,,0.040453
AES,dividend,1994-11-04,,,,0.042
AES,dividend,2012-10-26,,,,0.04
AES,dividend,2013-01-30,,,,0.04
AES,dividend,2013-04-29,,,,0.04
AES,dividend,2013-07-30,,,,0.04
AES,dividend,2013-10-30,,,,0.04
AES,dividend,2014-01-30,,,,0.05
AES,dividend,2014-04-29,,,,0.05
AES,dividend,2014-07-30,,,,0.05
AES,dividend,2014-10-30,,,,0.05
AES,dividend,2015-01-30,,,,0.1
AES,dividend,2015-05-01,,,,0.1
AES,dividend,2015-07-30,,,,0.1
AES,dividend,2015-10-29,,,,0.1
AES,dividend,2016-01-29,,,,0.11
AES,dividend,2016-04-28,,,,0.11
AES,dividend,2016-07-28,,,,0.11
AES,dividend,2016-10-28,,,,0.11
AES,dividend,2017-01-30,,,,0.12
AES,dividend,2017-04-27,,,,0.12
AES,dividend,2017-08-01,,,,0.12
AES,dividend,2017-10-31,,,,0.12
AES,dividend,2018-01-31,,,,0.13
AES,dividend,2018-04-30,,,,0.13
AES,dividend,2018-08-02,,,,0.13
AES,dividend,2018-10-31,,,,0.13
AES,dividend,2019-01-31,,,,0.137
AES,dividend,2019-04-30,,,,0.137
AES,dividend,2019-07-31,,,,0.137
AES,dividend,2019-10-31,,,,0.137
AES,dividend,2020-01-30,,,,0.143
AES,dividend,2020-04-30,,,,0.143
AES,dividend,2020-07-31,,,,0.143
AES,dividend,2020-10-29,,,,0.143
AES,dividend,2021-01-28,,,,0.151
AES,dividend,2021-04-29,,,,0.151
AES,dividend,2021-07-30,,,,0.151
AES,dividend,2021-11-01,,,,0.151
AES,dividend,2022-01-31,,,,0.158
AES,dividend,2022-04-28,,,,0.158
AES,dividend,2022-07-29,,,,0.158
AES,dividend,2022-10-31,,,,0.158
AES,dividend,2023-01-31,,,,0.166
AES,dividend,2023-04-28,,,,0.166
AES,dividend,2023-07-31,,,,0.166
AES,dividend,2023-10-31,,,,0.166
AES,dividend,2024-01-31,,,,0.173
AES,dividend,2024-04-30,,,,0.173
AES,dividend,2024-08-01,,,,0.173
AES,dividend,2024-11-01,,,,0.173
AES,dividend,2025-01-31,,,,0.176
AES,dividend,2025-05-01,,,,0.176
AES,dividend,2025-08-01,,,,0.176
AES,split,1994-02-01,,,1.5,
AES,split,1994-03-04,,,1.03,
AES,split,1997-08-29,,,2.0,
AES,split,2000-06-02,,,2.0,
AFL,dividend,1984-08-09,,,,0.002273
AFL,dividend,1984-10-22,,,,0.002667
AFL,dividend,1985-02-08,,,,0.002667
AFL,dividend,1985-05-09,,,,0.002
AFL,dividend,1985-08-09,,,,0.003
AFL,dividend,1985-11-08,,,,0.003
AFL,dividend,1986-02-04,,,,0.0025
AFL,dividend,1986-05-09,,,,0.003333
AFL,dividend,1986-08-11,,,,0.003333
AFL,dividend,1986-11-10,,,,0.003667
AFL,dividend,1987-02-09,,,,0.003667
AFL,dividend,1987-05-11,,,,0.003667
AFL,dividend,1987-08-10,,,,0.003667
AFL,dividend,1987-11-09,,,,0.004
AFL,dividend,1988-02-08,,,,0.004
AFL,dividend,1988-05-09,,,,0.004
AFL,dividend,1988-08-08,,,,0.004
AFL,dividend,1988-11-14,,,,0.004667
AFL,dividend,1989-02-13,,,,0.004667
AFL,dividend,1989-05-15,,,,0.004667
AFL,dividend,1989-08-14,,,,0.004667
AFL,dividend,1989-11-13,,,,0.005333
AFL,dividend,1990-02-12,,,,0.005333
AFL,dividend,1990-05-14,,,,0.005333
AFL,dividend,1990-08-13,,,,0.005333
AFL,dividend,1990-11-09,,,,0.006
AFL,dividend,1991-02-11,,,,0.006
AFL,dividend,1991-05-13,,,,0.006
AFL,dividend,1991-08-12,,,,0.006
AFL,dividend,1991-11-08,,,,0.006667
AFL,dividend,1992-02-10,,,,0.006667
AFL,dividend,1992-05-11,,,,0.007333
AFL,dividend,1992-08-10,,,,0.007333
AFL,dividend,1992-11-06,,,,0.007333
AFL,dividend,1993-02-08,,,,0.007333
AFL,dividend,1993-05-10,,,,0.008333
AFL,dividend,1993-08-09,,,,0.008333
AFL,dividend,1993-11-05,,,,0.008333
AFL,dividend,1994-02-14,,,,0.008333
AFL,dividend,1994-05-16,,,,0.009583
AFL,dividend,1994-08-15,,,,0.009583
AFL,dividend,1994-11-14,,,,0.009583
AFL,dividend,1995-02-13,,,,0.009583
AFL,dividend,1995-05-15,,,,0.010833
AFL,dividend,1995-08-16,,,,0.010833
AFL,dividend,1995-11-15,,,,0.010833
AFL,dividend,1996-02-14,,,,0.010833
AFL,dividend,1996-05-15,,,,0.0125
AFL,dividend,1996-08-14,,,,0.0125
AFL,dividend,1996-11-13,,,,0.0125
AFL,dividend,1997-02-18,,,,0.0125
AFL,dividend,1997-05-20,,,,0.014375
AFL,dividend,1997-08-19,,,,0.014375
AFL,dividend,1997-11-18,,,,0.014375
AFL,dividend,1998-02-17,,,,0.014375
AFL,dividend,1998-05-19,,,,0.01625
AFL,dividend,1998-08-18,,,,0.01625
AFL,dividend,1998-11-17,,,,0.01625
AFL,dividend,1999-02-16,,,,0.01625
AFL,dividend,1999-05-18,,,,0.01875
AFL,dividend,1999-08-17,,,,0.01875
AFL,dividend,1999-11-16,,,,0.01875
AFL,dividend,2000-02-15,,,,0.01875
AFL,dividend,2000-05-16,,,,0.02125
AFL,dividend,2000-08-15,,,,0.02125
AFL,dividend,2000-11-14,,,,0.02125
AFL,dividend,2001-02-13,,,,0.02125
AFL,dividend,2001-05-15,,,,0.025
AFL,dividend,2001-08-14,,,,0.025
AFL,dividend,2001-11-13,,,,0.025
AFL,dividend,2002-02-12,,,,0.025
AFL,dividend,2002-05-14,,,,0.03
AFL,dividend,2002-08-13,,,,0.03
AFL,dividend,2002-11-12,,,,0.03
AFL,dividend,2003-02-12,,,,0.035
AFL,dividend,2003-05-13,,,,0.035
AFL,dividend,2003-08-12,,,,0.04
AFL,dividend,2003-11-10,,,,0.04
AFL,dividend,2004-02-11,,,,0.0475
AFL,dividend,2004-05-12,,,,0.0475
AFL,dividend,2004-08-11,,,,0.0475
AFL,dividend,2004-11-09,,,,0.0475
AFL,dividend,2005-02-16,,,,0.055
AFL,dividend,2005-05-18,,,,0.055
AFL,dividend,2005-08-17,,,,0.055
AFL,dividend,2005-11-16,,,,0.055
AFL,dividend,2006-02-15,,,,0.065
AFL,dividend,2006-05-17,,,,0.065
AFL,dividend,2006-08-16,,,,0.065
AFL,dividend,2006-11-15,,,,0.08
AFL,dividend,2007-02-14,,,,0.0925
AFL,dividend,2007-05-16,,,,0.1025
AFL,dividend,2007-08-15,,,,0.1025
AFL,dividend,2007-11-14,,,,0.1025
AFL,dividend,2008-02-15,,,,0.12
AFL,dividend,2008-05-19,,,,0.12
AFL,dividend,2008-08-18,,,,0.12
AFL,dividend,2008-11-17,,,,0.12
AFL,dividend,2009-02-13,,,,0.14
AFL,dividend,2009-05-18,,,,0.14
AFL,dividend,2009-08-17,,,,0.14
AFL,dividend,2009-11-16,,,,0.14
AFL,dividend,2010-02-11,,,,0.14
AFL,dividend,2010-05-17,,,,0.14
AFL,dividend,2010-08-16,,,,0.14
AFL,dividend,2010-11-15,,,,0.15
AFL,dividend,2011-02-11,,,,0.15
AFL,dividend,2011-05-16,,,,0.15
AFL,dividend,2011-08-15,,,,0.15
AFL,dividend,2011-11-14,,,,0.165
AFL,dividend,2012-02-13,,,,0.165
AFL,dividend,2012-05-14,,,,0.165
AFL,dividend,2012-08-13,,,,0.165
AFL,dividend,2012-11-09,,,,0.175
AFL,dividend,2013-02-13,,,,0.175
AFL,dividend,2013-05-20,,,,0.175
AFL,dividend,2013-08-19,,,,0.175
AFL,dividend,2013-11-18,,,,0.185
AFL,dividend,2014-02-12,,,,0.185
AFL,dividend,2014-05-19,,,,0.185
AFL,dividend,2014-08-18,,,,0.185
AFL,dividend,2014-11-17,,,,0.195
AFL,dividend,2015-02-12,,,,0.195
AFL,dividend,2015-05-18,,,,0.195
AFL,dividend,2015-08-17,,,,0.195
AFL,dividend,2015-11-16,,,,0.205
AFL,dividend,2016-02-11,,,,0.205
AFL,dividend,2016-05-16,,,,0.205
AFL,dividend,2016-08-22,,,,0.205
AFL,dividend,2016-11-14,,,,0.215
AFL,dividend,2017-02-13,,,,0.215
AFL,dividend,2017-05-22,,,,0.215
AFL,dividend,2017-08-21,,,,0.215
AFL,dividend,2017-11-14,,,,0.225
AFL,dividend,2018-02-20,,,,0.26
AFL,dividend,2018-05-22,,,,0.26
AFL,dividend,2018-08-21,,,,0.26
AFL,dividend,2018-11-20,,,,0.26
AFL,dividend,2019-02-19,,,,0.27
AFL,dividend,2019-05-21,,,,0.27
AFL,dividend,2019-08-20,,,,0.27
AFL,dividend,2019-11-19,,,,0.27
AFL,dividend,2020-02-18,,,,0.28
AFL,dividend,2020-05-19,,,,0.28
AFL,dividend,2020-08-18,,,,0.28
AFL,dividend,2020-11-17,,,,0.28
AFL,dividend,2021-02-16,,,,0.33
AFL,dividend,2021-05-18,,,,0.33
AFL,dividend,2021-08-17,,,,0.33
AFL,dividend,2021-11-16,,,,0.33
AFL,dividend,2022-02-15,,,,0.4
AFL,dividend,2022-05-17,,,,0.4
AFL,dividend,2022-08-23,,,,0.4
AFL,dividend,2022-11-15,,,,0.4
AFL,dividend,2023-02-14,,,,0.42
AFL,dividend,2023-05-16,,,,0.42
AFL,dividend,2023-08-22,,,,0.42
AFL,dividend,2023-11-14,,,,0.42
AFL,dividend,2024-02-20,,,,0.5
AFL,dividend,2024-05-21,,,,0.5
AFL,dividend,2024-08-21,,,,0.5
AFL,dividend,2024-11-20,,,,0.5
AFL,dividend,2025-02-19,,,,0.58
AFL,dividend,2025-05-21,,,,0.58
AFL,dividend,2025-08-20,,,,0.58
AFL,split,1983-12-14,,,1.2,
AFL,split,1984-10-22,,,1.1,
AFL,split,1985-06-04,,,1.5,
AFL,split,1986-03-03,,,1.3333333333333333,
AFL,split,1987-02-03,,,2.0,
AFL,split,1993-06-15,,,1.25,
AFL,split,1996-03-18,,,1.5,
AFL,split,1998-06-09,,,2.0,
AFL,split,2001-03-19,,,2.0,
AFL,split,2018-03-19,,,2.0,
A,dividend,2006-11-01,,,,1.471388
A,dividend,2012-03-30,,,,0.071531
A,dividend,2012-06-29,,,,0.071531
A,dividend,2012-09-28,,,,0.071531
A,dividend,2012-12-27,,,,0.071531
A,dividend,2013-03-28,,,,0.085837
A,dividend,2013-06-28,,,,0.085837
A,dividend,2013-09-27,,,,0.085837
A,dividend,2013-12-27,,,,0.094421
A,dividend,2014-04-09,,,,0.094421
A,dividend,2014-06-27,,,,0.094421
A,dividend,2014-09-26,,,,0.094421
A,dividend,2015-01-02,,,,0.1
A,dividend,2015-03-27,,,,0.1
A,dividend,2015-06-26,,,,0.1
A,dividend,2015-09-25,,,,0.1
A,dividend,2015-12-31,,,,0.115
A,dividend,2016-04-01,,,,0.115
A,dividend,2016-06-30,,,,0.115
A,dividend,2016-09-30,,,,0.115
A,dividend,2016-12-29,,,,0.132
A,dividend,2017-03-31,,,,0.132
A,dividend,2017-06-29,,,,0.132
A,dividend,2017-10-02,,,,0.132
A,dividend,2017-12-29,,,,0.149
A,dividend,2018-04-02,,,,0.149
A,dividend,2018-07-02,,,,0.149
A,dividend,2018-10-01,,,,0.149
A,dividend,2018-12-28,,,,0.164
A,dividend,2019-04-01,,,,0.164
A,dividend,2019-07-01,,,,0.164
A,dividend,2019-09-30,,,,0.164
A,dividend,2019-12-30,,,,0.18
A,dividend,2020-03-30,,,,0.18
A,dividend,2020-06-29,,,,0.18
A,dividend,2020-10-05,,,,0.18
A,dividend,2021-01-04,,,,0.194
A,dividend,2021-04-05,,,,0.194
A,dividend,2021-07-02,,,,0.194
A,dividend,2021-10-04,,,,0.194
A,dividend,2022-01-03,,,,0.21
A,dividend,2022-04-04,,,,0.21
A,dividend,2022-07-01,,,,0.21
A,dividend,2022-10-03,,,,0.21
A,dividend,2022-12-30,,,,0.225
A,dividend,2023-04-03,,,,0.225
A,dividend,2023-06-30,,,,0.225
A,dividend,2023-10-02,,,,0.225
A,dividend,2023-12-29,,,,0.236
A,dividend,2024-04-01,,,,0.236
A,dividend,2024-07-02,,,,0.236
A,dividend,2024-10-01,,,,0.236
A,dividend,2024-12-31,,,,0.248
A,dividend,2025-04-01,,,,0.248
A,dividend,2025-07-01,,,,0.248
A,split,2014-11-03,,,1.398,
APD,dividend,1983-06-29,,,,0.028908
APD,dividend,1983-09-29,,,,0.028908
APD,dividend,1983-12-29,,,,0.028908
APD,dividend,1984-03-30,,,,0.028908
APD,dividend,1984-06-28,,,,0.028908
APD,dividend,1984-09-28,,,,0.03469
APD,dividend,1984-12-28,,,,0.03469
APD,dividend,1985-03-29,,,,0.03469
APD,dividend,1985-06-27,,,,0.03469
APD,dividend,1985-09-30,,,,0.042784
APD,dividend,1985-12-27,,,,0.042784
APD,dividend,1986-06-27,,,,0.046253
APD,dividend,1986-09-29,,,,0.046253
APD,dividend,1986-12-26,,,,0.046253
APD,dividend,1987-03-30,,,,0.046253
APD,dividend,1987-06-26,,,,0.057817
APD,dividend,1987-09-28,,,,0.057817
APD,dividend,1987-12-28,,,,0.057817
APD,dividend,1988-03-28,,,,0.057817
APD,dividend,1988-06-28,,,,0.06938
APD,dividend,1988-09-27,,,,0.06938
APD,dividend,1988-12-29,,,,0.06938
APD,dividend,1989-03-30,,,,0.06938
APD,dividend,1989-06-28,,,,0.076318
APD,dividend,1989-09-29,,,,0.076318
APD,dividend,1989-12-29,,,,0.076318
APD,dividend,1990-03-30,,,,0.076318
APD,dividend,1990-06-28,,,,0.083256
APD,dividend,1990-09-28,,,,0.083256
APD,dividend,1990-12-28,,,,0.083256
APD,dividend,1991-04-01,,,,0.083256
APD,dividend,1991-06-28,,,,0.090194
APD,dividend,1991-09-30,,,,0.090194
APD,dividend,1991-12-27,,,,0.090194
APD,dividend,1992-03-30,,,,0.092507
APD,dividend,1992-06-26,,,,0.099445
APD,dividend,1992-09-28,,,,0.099445
APD,dividend,1992-12-28,,,,0.099445
APD,dividend,1993-03-29,,,,0.099445
APD,dividend,1993-06-28,,,,0.106383
APD,dividend,1993-09-28,,,,0.106383
APD,dividend,1993-12-28,,,,0.106383
APD,dividend,1994-03-28,,,,0.106383
APD,dividend,1994-06-28,,,,0.113321
APD,dividend,1994-09-27,,,,0.113321
APD,dividend,1994-12-27,,,,0.113321
APD,dividend,1995-03-28,,,,0.113321
APD,dividend,1995-06-29,,,,0.120259
APD,dividend,1995-09-28,,,,0.120259
APD,dividend,1995-12-28,,,,0.120259
APD,dividend,1996-03-28,,,,0.120259
APD,dividend,1996-06-27,,,,0.127197
APD,dividend,1996-09-27,,,,0.127197
APD,dividend,1996-12-30,,,,0.127197
APD,dividend,1997-03-27,,,,0.127197
APD,dividend,1997-06-27,,,,0.13876
APD,dividend,1997-09-29,,,,0.13876
APD,dividend,1997-12-30,,,,0.13876
APD,dividend,1998-03-30,,,,0.13876
APD,dividend,1998-06-29,,,,0.157262
APD,dividend,1998-09-29,,,,0.157262
APD,dividend,1998-12-30,,,,0.157262
APD,dividend,1999-03-30,,,,0.157262
APD,dividend,1999-06-29,,,,0.166512
APD,dividend,1999-09-29,,,,0.166512
APD,dividend,1999-12-31,,,,0.166512
APD,dividend,2000-03-30,,,,0.166512
APD,dividend,2000-06-29,,,,0.175763
APD,dividend,2000-09-28,,,,0.175763
APD,dividend,2000-12-28,,,,0.175763
APD,dividend,2001-03-29,,,,0.175763
APD,dividend,2001-06-28,,,,0.185014
APD,dividend,2001-09-27,,,,0.185014
APD,dividend,2001-12-28,,,,0.185014
APD,dividend,2002-03-27,,,,0.185014
APD,dividend,2002-06-27,,,,0.194265
APD,dividend,2002-09-27,,,,0.194265
APD,dividend,2002-12-30,,,,0.194265
APD,dividend,2003-03-28,,,,0.194265
APD,dividend,2003-06-27,,,,0.212766
APD,dividend,2003-09-29,,,,0.212766
APD,dividend,2003-12-30,,,,0.212766
APD,dividend,2004-03-30,,,,0.212766
APD,dividend,2004-06-29,,,,0.26827
APD,dividend,2004-09-29,,,,0.26827
APD,dividend,2004-12-30,,,,0.26827
APD,dividend,2005-03-30,,,,0.296022
APD,dividend,2005-06-29,,,,0.296022
APD,dividend,2005-09-29,,,,0.296022
APD,dividend,2005-12-29,,,,0.296022
APD,dividend,2006-03-30,,,,0.314524
APD,dividend,2006-06-29,,,,0.314524
APD,dividend,2006-09-28,,,,0.314524
APD,dividend,2006-12-28,,,,0.314524
APD,dividend,2007-03-29,,,,0.351526
APD,dividend,2007-06-28,,,,0.351526
APD,dividend,2007-09-27,,,,0.351526
APD,dividend,2007-12-28,,,,0.351526
APD,dividend,2008-03-28,,,,0.407031
APD,dividend,2008-06-27,,,,0.407031
APD,dividend,2008-09-29,,,,0.407031
APD,dividend,2008-12-30,,,,0.407031
APD,dividend,2009-03-30,,,,0.416281
APD,dividend,2009-06-29,,,,0.416281
APD,dividend,2009-09-29,,,,0.416281
APD,dividend,2009-12-30,,,,0.416281
APD,dividend,2010-03-30,,,,0.453284
APD,dividend,2010-06-29,,,,0.453284
APD,dividend,2010-09-29,,,,0.453284
APD,dividend,2010-12-30,,,,0.453284
APD,dividend,2011-03-30,,,,0.53654
APD,dividend,2011-06-29,,,,0.53654
APD,dividend,2011-09-29,,,,0.53654
APD,dividend,2011-12-29,,,,0.53654
APD,dividend,2012-03-29,,,,0.592044
APD,dividend,2012-06-28,,,,0.592044
APD,dividend,2012-09-27,,,,0.592044
APD,dividend,2012-12-28,,,,0.592044
APD,dividend,2013-03-27,,,,0.656799
APD,dividend,2013-06-27,,,,0.656799
APD,dividend,2013-09-27,,,,0.656799
APD,dividend,2013-12-30,,,,0.656799
APD,dividend,2014-03-28,,,,0.712303
APD,dividend,2014-06-27,,,,0.712303
APD,dividend,2014-09-29,,,,0.712303
APD,dividend,2014-12-30,,,,0.712303
APD,dividend,2015-03-30,,,,0.749306
APD,dividend,2015-06-29,,,,0.749306
APD,dividend,2015-09-29,,,,0.749306
APD,dividend,2015-12-30,,,,0.749306
APD,dividend,2016-03-30,,,,0.79556
APD,dividend,2016-06-29,,,,0.79556
APD,dividend,2016-10-06,,,,0.86
APD,dividend,2016-12-29,,,,0.86
APD,dividend,2017-03-30,,,,0.95
APD,dividend,2017-06-29,,,,0.95
APD,dividend,2017-10-06,,,,0.95
APD,dividend,2017-12-29,,,,0.95
APD,dividend,2018-03-29,,,,1.1
APD,dividend,2018-06-29,,,,1.1
APD,dividend,2018-09-28,,,,1.1
APD,dividend,2018-12-31,,,,1.1
APD,dividend,2019-03-29,,,,1.16
APD,dividend,2019-06-28,,,,1.16
APD,dividend,2019-09-30,,,,1.16
APD,dividend,2019-12-31,,,,1.16
APD,dividend,2020-03-31,,,,1.34
APD,dividend,2020-06-30,,,,1.34
APD,dividend,2020-09-30,,,,1.34
APD,dividend,2020-12-31,,,,1.34
APD,dividend,2021-03-31,,,,1.5
APD,dividend,2021-06-30,,,,1.5
APD,dividend,2021-09-30,,,,1.5
APD,dividend,2021-12-31,,,,1.5
APD,dividend,2022-03-31,,,,1.62
APD,dividend,2022-06-30,,,,1.62
APD,dividend,2022-09-30,,,,1.62
APD,dividend,2022-12-30,,,,1.62
APD,dividend,2023-03-31,,,,1.75
APD,dividend,2023-06-30,,,,1.75
APD,dividend,2023-09-29,,,,1.75
APD,dividend,2023-12-29,,,,1.75
APD,dividend,2024-03-28,,,,1.77
APD,dividend,2024-07-01,,,,1.77
APD,dividend,2024-10-01,,,,1.77
APD,dividend,2025-01-02,,,,1.77
APD,dividend,2025-04-01,,,,1.79
APD,dividend,2025-07-01,,,,1.79
APD,split,1986-06-06,,,2.0,
APD,split,1992-03-10,,,2.0,
APD,split,1998-06-16,,,2.0,
APD,split,2016-10-03,,,1.081,
ALB,dividend,1994-03-17,,,,0.025
ALB,dividend,1994-06-09,,,,0.025
ALB,dividend,1994-09-09,,,,0.025
